動;heavy, thousand, ri, computer, power, muscle, arnold
腫;tumour, moon, month, flesh, part of the body, heavy, thousand, ri, computer
勲;move, heavy, thousand, ri, computer, power, muscle, arnold, oven-fire, barbecue
働;person, move, heavy, thousand, ri, computer, power, muscle, arnold
種;wheat, cereal, heavy, thousand, ri, computer
衝;boulevard, going, heavy, thousand, ri, computer
薫;flowers, heavy, thousand, ri, computer, oven-fire, barbecue
病;sickness, hospital, third class, one, ceiling, inside
痴;sickness, hospital, know, dart, drop, heavens, mouth
痘;sickness, hospital, beans, table, one, mouth
症;sickness, hospital, correct, one, ceiling, stop, footprint
瘍;
痩;sickness, hospital, Buddha’s hand, monkey, sun, day, stick, crotch
疾;sickness, hospital, dart, drop, heavens
嫉;woman, rapidly, sickness, hospital, dart, drop, heavens
痢;sickness, hospital, profit, wheat, cereal, sword, sabre, saber
痕;sickness, hospital, silver
疲;exhausted, sickness, hospital, pelt, branch, ten, needle, crotch, hook
疫;sickness, hospital, cruise missile, missile, wind, crotch
痛;sickness, hospital, pogo stick, chop-seal, hanko, utilise, utilize
癖;sickness, hospital, ketchup, flag, mouth, spicy, stand up, vase, ten, needle
匿;box, young, flowers, right, by one’s side, mouth
匠;box, axe
医;box, dart, drop, heavens
匹;box, human legs
区;box, sheaf
枢;tree, wood, ward, box, sheaf
殴;ward, box, sheaf, missile, cruise missile, wind, crotch
欧;europe, ward, box, sheaf, lack, yawn
抑;finger, fingers, stamp album, box, stamps
仰;face up, person, stamp album, box, stamps
迎;stamp album, box, stamps, road
登;teepee, wigwam, beans, table, one, mouth
澄;water, water droplets, water pistol, ascend, teepee, wigwam, beans, table, one, mouth
発;teepee, wigwam, two, human legs
廃;cave, dicharge, teepee, wigwam, two, human legs
僚;person, pup tent, large, St. Bernard, sun, day, small, little
瞭;eye, pup tent, large, St. Bernard, sun, day, small, little
寮;house, pup tent, large, St. Bernard, sun, day, small, little
療;sickness, hospital, pup tent, large, St. Bernard, sun, day, small, little
彫;circumference, running track, glass hood, earthenware jar, lidded crock, soil, dirt, ground, mouth, shape
形;two hands
影;scenery, sun, day, capital, tall, top hat, mouth, small, little, shape
杉;tree, wood, shape
彩;claw, vulture, grab, tree, wood, shape
彰;badge, vase, stand up, sunflower, early, sun, day, ten, needle, shape
彦;vase, stand up, cliff, shape
顔;lad, vase, stand up, cliff, shape, head, page, one, ceiling, drop, shellfish, clam, oyster, eye, animal legs, eight
須;shape, head, page, one, ceiling, drop, shellfish, clam, oyster, eye, animal legs, eight
膨;moon, month, flesh, part of the body, drum, samurai, beans, table, one, mouth, shape
参;nonplussed, elbow, large, St. Bernard, shape
惨;Freud, state of mind, nonplussed, visit, elbow, large, St. Bernard, shape
修;person, stick, fred astaire, taskmaster, shape
珍;king, jewel, ball, parasol, umbrella, shape
診;check up, say, words, keitai, mouth, parasol, umbrella, shape
文;plaid, kilt, Billy Connolly
対;sentence, plaid, kilt, Billy Connolly, glue
紋;thread, spiderman, sentence, plaid, kilt, Billy Connolly
蚊;insect, sentence, sentence, plaid, kilt, Billy Connolly
斑;king, jewel, ball, sentence, plaid, kilt, Billy Connolly
斉;sentence, plaid, kilt, Billy Connolly, two, fenceposts, cabers
剤;adjust, adjusted, sentence, plaid, kilt, Billy Connolly, two, fenceposts, cabers, sword, sabre, saber
済;water, water droplets, water pistol, adjust, adjusted, sentence, plaid, kilt, Billy Connolly, two, fenceposts, cabers
斎;sentence, plaid, kilt, Billy Connolly, fenceposts, cabers, altar, show, two, small
粛;rake, fenceposts, cabers, rice
塁;rice field, brains, sparkler, soil, dirt, ground
楽;white, dove, sparkler, tree, wood
薬;flowers, music, white, dove, sparkler, tree, wood
率;mysterious, question mark, top hat, cocoon, sparkler, ten, needle
渋;water, water droplets, water pistol, stop, footprint, sparkler
摂;finger, fingers, ear, sparkler
央;large, St. Bernard, box body
英;flowers, centre, center, large, St. Bernard
映;sun, day, centre, center, large, St. Bernard
赤;soil, dirt, ground, sword, dagger, small
赦;red, taskmaster
変;apple, walking legs
跡;wooden leg, mouth, stop, footprint, apple
蛮;apple, insect
恋;apple, heart
湾;water, water droplets, water pistol, apple, bow
黄;salad, sprout, shoot, animal legs, eight
横;tree, wood, yellow, salad, sprout, shoot, animal legs, eight
把;finger, fingers, mosaic
色;bound up, mosaic
絶;thread, spiderman, colour, color, bound up, mosaic
艶;bountiful, bend, beans, table, one, mouth, colour, color, bound up, mosaic
肥;moon, month, flesh, part of the body, mosaic
甘;wicker basket, picnic basket
紺;thread, spiderman, sweet, wicker basket, picnic basket
某;sweet, wicker basket, picnic basket, tree, wood
謀;say, words, keitai, mouth, so-and-so, sweet, wicker basket, picnic basket, tree, wood
媒;woman, so-and-so, sweet, wicker basket, picnic basket, tree, wood
欺;bushel basket, hamper, animal legs, eight, lack, yawn
棋;tree, wood, bushel basket, hamper, animal legs, eight
旗;banner, compass, direction reclining, lying down, bushel basket, hamper, animal legs, eight
期;bushel basket, hamper, animal legs, eight, moon, month, flesh, part of the body
碁;go, bushel basket, hamper, animal legs, eight, stone, rock
基;bushel basket, hamper, animal legs, eight, soil, dirt, ground
甚;bushel basket, hamper, equal, human legs
勘;tremendously, bushel basket, hamper, equal, human legs, power, muscle, arnold
堪;soil, dirt, ground, tremendously, bushel basket, hamper, equal, human legs
貴;Takanohana, purse, in, one, floor, shellfish, clam, oyster, eye, animal legs, eight
遺;precious, Takanohana, purse, in, one, floor, shellfish, clam, oyster, eye, animal legs, eight, road
遣;purse, in, one, floor, maestro without baton, road
潰;water, water droplets, water pistol, precious, Takanohana, purse, in, one, floor, shellfish, clam, oyster, eye, animal legs, eight
舞;reclining, lying down, tub, sunglasses, dancing legs, ballerina, evening
無;reclining, lying down, tub, oven-fire, barbecue
組;thread, spiderman, shelf, my bookshelves
粗;rice, shelf, my bookshelves
租;wheat, cereal, shelf, my bookshelves
狙;pack of wild dogs, shelf, my bookshelves
祖;altar, shelf, my bookshelves
阻;pinnacle, parthenon, acropolis, shelf, my bookshelves
査;tree, wood, shelf, my bookshelves
助;shelf, my bookshelves, power, muscle, arnold
宜;house, shelf, my bookshelves
畳;rice field, brains, crown, shelf, my bookshelves
並;
普;row, sun, day
譜;say, words, keitai, mouth, universal, row, sun, day
湿;water, water droplets, water pistol, sun, day, row
顕;sun, day, row, head, page, one, ceiling, drop, shellfish, clam, oyster, eye, animal legs, eight
繊;thread, spiderman, Thanksgiving, harvest festival, ten, needle, fiesta, row
霊;rain, weather, two, row
業;business, upside down in a row, not yet, tree, wood
撲;finger, fingers, upside down in a row, husband
僕;person, upside down in a row, husband
共;salad, animal legs, eight
供;person, strung together, salad, animal legs, eight
異;rice field, brains, strung together, salad, animal legs, eight
翼;feathers, wings, uncommon, rice field, brains, strung together, salad, animal legs, eight
戴;Thanksgiving, harvest festival, ten, needle, fiesta, uncommon, rice field, brains, strung together, salad, animal legs, eight
洪;water, water droplets, water pistol, strung together, salad, animal legs, eight
港;deluge, water, water droplets, water pistol, scene, strung together, salad, animal legs, eight, snake, self
暴;sun, day, strung together, salad, animal legs, eight, grains of rice
爆;fire, outburst, strung together, salad, animal legs, eight, grains of rice
恭;strung together, salad, animal legs, eight, valentine
選;southeast, snake, self, strung together, salad, animal legs, eight, road
殿;Mr, flag, strung together, salad, animal legs, eight, cruise missile, missile, wind, crotch
井;
丼;well, drop
囲;pent in, well
耕;christmas tree, well
亜;roman two, mouth
悪;Asia, roman two, mouth, heart
円;yen
角;bound up, glass canopy, hood, walking cane, stick, two
触;angle, bound up, glass canopy, hood, walking cane, stick, two, insect
解;angle, bound up, glass canopy, hood, walking cane, stick, two, sword, dagger, cow
再;king, jewel, ball, belt
講;say, words, keitai, mouth, funnel, cone, celery, again
購;shellfish, clam, oyster, eye, animal legs, eight, funnel, cone, celery, again
構;tree, wood, funnel, cone, celery, again
溝;water, water droplets, water pistol, funnel, cone, celery, again
論;say, words, keitai, mouth, post-it note, meeting, scrapbook, glass canopy, hood, flowers
倫;person, post-it note, meeting, scrapbook, glass canopy, hood, flowers
輪;car, post-it note, meeting, scrapbook, glass canopy, hood, flowers
偏;person, fishfinger, door, one, ceiling, flag, scrapbook, glass canopy, hood, flowers
遍;fishfinger, door, one, ceiling, flag, scrapbook, glass canopy, hood, flowers, road
編;thread, spiderman, fishfinger, door, one, ceiling, flag, scrapbook, glass canopy, hood, flowers
冊;
柵;tree, wood, tome
典;bend, tool
氏;drop, fishhook
紙;thread, spiderman, family name
婚;woman, dusk, family name, day
低;person, calling card, family name, one, floor
抵;finger, fingers, calling card, family name, one, floor
底;cave, calling card, family name, one, floor
民;mouth, family name
眠;eye, people, mouth, family name
捕;finger, fingers, dog-tag, arrowhead, screwdriver, utilize, utilise
哺;
浦;water, water droplets, water pistol, dog-tag, arrowhead, screwdriver, utilize, utilise
蒲;bulrush, flowers, bay, water, water droplets, water pistol, dog-tag, arrowhead, screwdriver, utilize, utilise
舗;cottage, little-thatch, umbrella, earthenware jar, lidded crock, soil, dirt, ground, mouth, dog-tag, arrowhead, screwdriver, utilize, utilise
補;cloak, dog-tag, arrowhead, screwdriver, utilize, utilise
邸;calling card, family name, one, floor, city walls
郭;receive, tall, top hat, mouth, child, children, city walls
郡;old boy, mop, mouth, city walls
郊;mingle, top hat, father, city walls
部;muzzle, vase, stand up, mouth, city walls
都;someone, puppet, sooty, old man, sun, day, city walls
郵;droop, silage, city walls
邦;bushes, city walls
那;sword, dagger, two, city walls
郷;home town, cocoon, silver, city walls
響;home town, cocoon, silver, city walls, sound, vase, stand up, sun, day, tongue wagging
郎;halo, good, drop, silver, city walls
廊;cave, son, halo, good, drop, silver, city walls
盾;drag, ten, needle, eye
循;Nelson, column, going, line, shield, drag, ten, needle, eye
派;water, water droplets, water pistol, caveman, drag, person, rag
脈;moon, month, flesh, part of the body, caveman, drag, person, rag
衆;blood, drop, dish, Carol in rags person, rag
逓;drag, cornstalk, belt, road
段;staple gun, cruise missile, missile, wind, crotch
鍛;metal, gold, grade, staple gun, cruise missile, missile, wind, crotch
后;drag, one, ceiling, mouth
幻;cocoon, clothes hanger, coat hanger
司;clothes hanger, coat hanger, one, mouth
伺;person, director, Ken Russel, clothes hanger, coat hanger, one, mouth
詞;part of speech, say, words, keitai, mouth, director, Ken Russel, clothes hanger, coat hanger, one, mouth
飼;eat, food, umbrella, good, halo, drop, silver, director, Ken Russel, clothes hanger, coat hanger, one, mouth
嗣;mouth, scrapbook, glass canopy, hood, flowers, director, Ken Russel, clothes hanger, coat hanger, one, mouth
舟;
舶;boat, white, dove
航;boat, whirlwind, top hat, wind
舷;boat, mysterious, top hat, cocoon
般;boat, cruise missile, missile, wind, crotch
盤;carrier, boat, cruise missile, missile, wind, crotch, dish
搬;finger, fingers, carrier, boat, cruise missile, missile, wind, crotch
船;boat, gully, eight, mouth
艦;boat, oversee, retainer, slave, reclining, lying down, one, floor, dish
艇;boat, courts, porter, drop, samurai, stretch
瓜;claw, vulture, elbow
弧;bow, melon, claw, vulture, elbow
孤;child, melon, claw, vulture, elbow
繭;flowers, hood, stick, thread, spiderman, insect
益;animal horns, one, floor, animal legs, eight, dish
暇;sun, day, hobby, staples, mouth, box, crotch
敷;arrowhead, rice field, brains, compass, direction, taskmaster
来;not yet, animal horns
気;landed fish, reclining, lying down, one, floor, fishhook, sheaf
汽;water, water droplets, water pistol, landed fish, reclining, lying down, one, floor, fishhook
飛;hook, propeller, measuring box, thousand, needles
沈;water, water droplets, water pistol, garter, crown, human legs
枕;tree, wood, garter, crown, human legs
妻;ten, needle, rake, woman
凄;ice, wife, ten, needle, rake, woman
衰;pathetic, stick, top hat, scarf, mouth
衷;ten, needle, mouth, scarf
面;hundred, one, ceiling, drop, pent in, eye
麺;barley, grow up, walking legs, mask, hundred, one, ceiling, drop, pent in, eye
革;flowers, car, mouth, ten, needle
靴;leather, flowers, car, mouth, ten, needle, change, person, spoon, sitting on the ground
覇;old west, leather, flowers, car, mouth, ten, needle, moon, month, flesh, part of the body
声;samurai, flag, stick
眉;flag, stick, eye
呉;mouth, chair, tool, animal legs
娯;woman, give, mouth, chair, tool, animal legs
誤;say, words, keitai, mouth, give, mouth, chair, tool, animal legs
蒸;flowers, helping hand, complete, water, one, floor, oven-fire, barbecue
承;water, complete, three
函;snare, sparkler, shovel
極;decay, tree, wood, snare, mouth, crotch, one, floor
牙;
芽;flowers, tusk
邪;tusk, city walls
雅;tusk, turkey
釈;animal tracks, drop, rice, shaku-hachi, flag, stick
番;dice, animal tracks, drop, rice, rice field, brains
審;house, dice, animal tracks, drop, rice, rice field, brains
翻;dice, animal tracks, drop, rice, rice field, brains, feathers, wings
藩;flowers, water, water droplets, water pistol, dice, animal tracks, drop, rice, rice field, brains
毛;
耗;christmas tree, fur
尾;flag, fur
宅;house, lock of hair
託;say, words, keitai, mouth, lock of hair
為;so, strange building, tail feathers
偽;person, do, so, strange building, tail feathers
畏;rice field, brains, hairpin, safety-pin
長;hair, hairpin, safety-pin
張;bow, long
帳;towel, long
脹;moon, month, flesh, part of the body, long
髪;hairstyle, hair, shape, friend
展;flag, salad, hairpin, safety-pin
喪;soil, dirt, ground, mouth, hairpin, safety-pin
巣;owl, fruit, rice field, brains, tree, wood
単;owl, rice field, brains, ten, needle
戦;simple, owl, rice field, brains, ten, needle, fiesta
禅;zen, altar, simple, owl, rice field, brains, ten, needle
弾;bow, simple, owl, rice field, brains, ten, needle
桜;tree, wood, owl, woman
獣;owl, rice field, brains, one, mouth, chihuahua, dog, large, drop
脳;moon, month, flesh, part of the body, owl, villain, sheaf, shovel
悩;Freud, state of mind, owl, villain, sheaf, shovel
厳;owl, cliff, daring, spike, ear, taskmaster
鎖;metal, gold, small, shellfish, clam, oyster, eye, animal legs, eight
挙;owl, tool, hand
誉;owl, tool, say, words, keitai, mouth
猟;pack of wild dogs, anemometer, owl, wind, cornstalk
鳥;white, dove, one, tail feathers
鳴;mouth, bird
鶴;turkey house, bird
烏;drop, mouth, one, tail feathers
蔦;flowers, bird
鳩;nine, baseball, bird
鶏;claw, vulture, husband, bird
島;bird, mountain
暖;sun, day, migrating ducks, claw, vulture, one, friend
媛;woman, migrating ducks, claw, vulture, one, friend
援;finger, fingers, migrating ducks, claw, vulture, one, friend
緩;thread, spiderman, migrating ducks, claw, vulture, one, friend
属;flag, gnats, drop, insect, belt
嘱;mouth, belong, flag, gnats, drop, insect, belt
偶;person, talking cricket, brains, insect, belt
遇;talking cricket, brains, insect, belt, road
愚;talking cricket, brains, insect, belt, heart
隅;pinnacle, parthenon, acropolis, talking cricket, brains, insect, belt
逆;mountain goat, horns, mountain, road
塑;first day of the month, mountain goat, horns, mountain, moon, month, flesh, part of the body, soil, dirt, ground
遡;first day of the month, mountain goat, horns, mountain, moon, month, flesh, part of the body, road
岡;mount, glass canopy, hood, mountain goat, horns, mountain
鋼;metal, gold, mount
綱;thread, spiderman, mount
剛;mount, sword, sabre, saber
缶;noon, sign of the horse, shovel
陶;pinnacle, parthenon, acropolis, bound up, tin can, noon, sign of the horse, shovel
揺;finger, fingers, condor, claw, vulture, king, mountain
謡;noh chanting, say, words, keitai, mouth, condor, claw, vulture, king, mountain
鬱;
就;capital, tall, top hat, mouth, small, little, understandably, chihuahua with one human leg
蹴;wooden leg, mouth, stop, footprint, concerning, capital, tall, top hat, mouth, small, little, understandably, chihuahua with one human leg
懇;skunk, silver, heart
墾;skunk, silver, soil, dirt, ground
貌;skunk, badger, white, dove, human legs
免;village stocks, rabbit, bound up, human legs
逸;deviate, village stocks, rabbit, bound up, human legs, road
晩;sun, day, village stocks, rabbit, bound up, human legs
勉;village stocks, rabbit, bound up, human legs, power, muscle, arnold
象;colour, color, bound up, sow, pig
像;person, elephant, colour, color, bound up, sow, pig
馬;team of horses
駒;team of horses, phrase, bound up, mouth
験;team of horses, awl, fit, meeting, umbrella, mouth, person
騎;team of horses, strange, large, St. Bernard, street, nail, spike, mouth
駐;stop-over, team of horses, candlestick, lord, drop, king, jewel, ball
駆;team of horses, ward, box, sheaf
駅;team of horses, shaku-hachi, flag, stick
騒;team of horses, crotch, insect
駄;team of horses, plump, large, St. Bernard, drop
驚;awe, flowers, phrase, bound up, mouth, taskmaster, team of horses
篤;bamboo, team of horses
罵;eye, cross-eyed, net, team of horses
騰;edam, moon, month, flesh, part of the body, quarter, team of horses
虎;magic wand, augury, cliff, hook, diced, seven, human legs
虜;tiger, male, rice field, brains, power, muscle, arnold
膚;tiger, stomach, rice field, brains, moon, month, flesh, part of the body
虚;tiger, row
戯;void, tiger, row, fiesta
虞;tiger, give, mouth, chair, tool
慮;tiger, think, rice field, brains, heart
劇;tiger, sow, pig, sword, sabre, saber
虐;tiger, one, box
鹿;cave, antlers, compare, spoon, sitting on the ground
麓;grove, tree, wood, deer, cave, antlers, compare, spoon, sitting on the ground
薦;flowers, deer, cave, antlers, slingshot, catapult, tail feathers
慶;deer, cave, antlers, crown, heart, walking legs
麗;one, ceiling, mediocre, deer, cave, antlers, compare
熊;ability, elbow, moon, month, flesh, part of the body, spoon, sitting on the ground, oven-fire, barbecue
能;elbow, moon, month, flesh, part of the body, spoon, sitting on the ground
態;ability, elbow, moon, month, flesh, part of the body, spoon, sitting on the ground, heart
寅;house, caterpillar, one, ceiling, sprout, shoot, animal legs, eight
演;water, water droplets, water pistol, sign of the tiger, house, caterpillar, one, ceiling, sprout, shoot, animal legs, eight
辰;cliff, two, hairpin, safety-pin
辱;sign of the dragon, cliff, two, hairpin, safety-pin, glue
震;rain, weather, sign of the dragon, cliff, two, hairpin, safety-pin
振;finger, fingers, sign of the dragon, cliff, two, hairpin, safety-pin
娠;woman, sign of the dragon, cliff, two, hairpin, safety-pin
唇;sign of the dragon, cliff, two, hairpin, safety-pin, mouth
農;bend, sign of the dragon, cliff, two, hairpin, safety-pin
濃;water, water droplets, water pistol, agriculture, bend, sign of the dragon, cliff, two, hairpin, safety-pin
送;escort, golden calf, horns, heavens, road
関;gates, golden calf, horns, heavens
咲;mouth, golden calf, horns, heavens
鬼;oni, drop, brains, rice field, human legs, elbow
醜;whiskey bottle, ghost, oni, drop, brains, rice field, human legs, elbow
魂;rising cloud, two, elbow, wall, ghost, oni, drop, brains, rice field, human legs, elbow
魔;hemp, cliff, grove, tree, wood, ghost, oni, drop, brains, rice field, human legs, elbow
魅;ghost, oni, drop, brains, rice field, human legs, elbow, not yet, one, tree, wood
塊;soil, dirt, ground, ghost, oni, drop, brains, rice field, human legs, elbow
襲;old dragon, vase, stand up, moon, month, flesh, part of the body, slingshot, catapult, snake, self, three, cloth, clothes, clothing, garment, dragon*
